timestamp,machine_id,sensor_type,reading
2025-08-19 03:05:00,M010,temperature,27.91
2025-08-19 03:05:00,M010,vibration,2.12
2025-08-19 03:10:00,M001,pressure,1.07
2025-08-19 03:10:00,M001,temperature,20.97
2025-08-19 03:10:00,M001,vibration,0.32
2025-08-19 03:10:00,M002,pressure,0.95
2025-08-19 03:10:00,M002,temperature,24.43
2025-08-19 03:10:00,M002,vibration,0.37
2025-08-19 03:10:00,M003,pressure,1.17
2025-08-19 03:10:00,M003,temperature,22.98
2025-08-19 03:10:00,M003,vibration,0.39
2025-08-19 03:10:00,M004,pressure,1.08
2025-08-19 03:10:00,M004,temperature,11.0
2025-08-19 03:10:00,M004,vibration,0.64
2025-08-19 03:10:00,M005,pressure,0.98
2025-08-19 03:10:00,M005,temperature,12.35
2025-08-19 03:10:00,M005,vibration,0.15
2025-08-19 03:10:00,M006,pressure,1.99
2025-08-19 03:10:00,M006,temperature,39.15
2025-08-19 03:10:00,M006,vibration,1.34
2025-08-19 03:10:00,M007,pressure,1.8
2025-08-19 03:10:00,M007,temperature,34.62
2025-08-19 03:10:00,M007,vibration,1.48
2025-08-19 03:10:00,M008,pressure,2.88
2025-08-19 03:10:00,M008,temperature,29.59
2025-08-19 03:10:00,M008,vibration,0.7
2025-08-19 03:10:00,M009,pressure,0.64
2025-08-19 03:10:00,M009,temperature,11.37
2025-08-19 03:10:00,M009,vibration,0.31
2025-08-19 03:10:00,M010,pressure,6.31
2025-08-19 03:10:00,M010,temperature,29.94
2025-08-19 03:10:00,M010,vibration,1.93
2025-08-19 03:15:00,M001,pressure,0.95
2025-08-19 03:15:00,M001,temperature,20.84
2025-08-19 03:15:00,M001,vibration,0.49
2025-08-19 03:15:00,M002,pressure,1.0
2025-08-19 03:15:00,M002,temperature,25.49
2025-08-19 03:15:00,M002,vibration,0.37
2025-08-19 03:15:00,M003,pressure,1.0
2025-08-19 03:15:00,M003,temperature,22.79
2025-08-19 03:15:00,M003,vibration,0.45
2025-08-19 03:15:00,M004,pressure,1.03
2025-08-19 03:15:00,M004,temperature,30.0
2025-08-19 03:15:00,M004,vibration,0.65
2025-08-19 03:15:00,M005,pressure,0.99
2025-08-19 03:15:00,M005,temperature,12.14
2025-08-19 03:15:00,M005,vibration,0.17
2025-08-19 03:15:00,M006,pressure,1.72
2025-08-19 03:15:00,M006,temperature,29.89
2025-08-19 03:15:00,M006,vibration,1.1
2025-08-19 03:15:00,M007,pressure,1.89
2025-08-19 03:15:00,M007,temperature,36.74
2025-08-19 03:15:00,M007,vibration,1.0
2025-08-19 03:15:00,M008,pressure,2.42
2025-08-19 03:15:00,M008,temperature,26.73
2025-08-19 03:15:00,M008,vibration,0.83
2025-08-19 03:15:00,M009,pressure,0.84
2025-08-19 03:15:00,M009,temperature,13.61
2025-08-19 03:15:00,M009,vibration,0.37
2025-08-19 03:15:00,M010,pressure,6.67
2025-08-19 03:15:00,M010,temperature,30.42
2025-08-19 03:15:00,M010,vibration,1.59
2025-08-19 03:20:00,M001,pressure,1.09
2025-08-19 03:20:00,M001,temperature,20.21
2025-08-19 03:20:00,M001,vibration,0.39
2025-08-19 03:20:00,M002,pressure,0.99
2025-08-19 03:20:00,M002,temperature,22.33
2025-08-19 03:20:00,M002,vibration,0.33
2025-08-19 03:20:00,M003,pressure,1.03
2025-08-19 03:20:00,M003,temperature,23.17
2025-08-19 03:20:00,M003,vibration,0.49
2025-08-19 03:20:00,M004,pressure,0.94
2025-08-19 03:20:00,M004,temperature,15.0
2025-08-19 03:20:00,M004,vibration,0.58
2025-08-19 03:20:00,M005,pressure,0.99
2025-08-19 03:20:00,M005,temperature,40.22
2025-08-19 03:20:00,M005,vibration,0.15
2025-08-19 03:20:00,M006,pressure,1.86
2025-08-19 03:20:00,M006,temperature,36.97
2025-08-19 03:20:00,M006,vibration,1.15
2025-08-19 03:20:00,M007,pressure,2.34
2025-08-19 03:20:00,M007,temperature,36.85
2025-08-19 03:20:00,M007,vibration,1.4
2025-08-19 03:20:00,M008,pressure,2.59
2025-08-19 03:20:00,M008,temperature,29.52
2025-08-19 03:20:00,M008,vibration,0.69
2025-08-19 03:20:00,M009,pressure,0.75
2025-08-19 03:20:00,M009,temperature,10.19
2025-08-19 03:20:00,M009,vibration,0.32
2025-08-19 03:20:00,M010,pressure,7.13
2025-08-19 03:20:00,M010,temperature,27.79
2025-08-19 03:20:00,M010,vibration,1.9
2025-08-19 03:25:00,M001,pressure,0.92
2025-08-19 03:25:00,M001,temperature,21.57
2025-08-19 03:25:00,M001,vibration,0.41
2025-08-19 03:25:00,M002,pressure,1.01
2025-08-19 03:25:00,M002,temperature,25.85
2025-08-19 03:25:00,M002,vibration,0.35
2025-08-19 03:25:00,M003,pressure,0.86
2025-08-19 03:25:00,M003,temperature,27.24
2025-08-19 03:25:00,M003,vibration,0.45
2025-08-19 03:25:00,M004,pressure,1.0
2025-08-19 03:25:00,M004,temperature,15.0
2025-08-19 03:25:00,M004,vibration,0.57
2025-08-19 03:25:00,M005,pressure,1.01
2025-08-19 03:25:00,M005,temperature,11.74
2025-08-19 03:25:00,M005,vibration,0.2
2025-08-19 03:25:00,M006,pressure,1.98
2025-08-19 03:25:00,M006,temperature,31.35
2025-08-19 03:25:00,M006,vibration,1.17
2025-08-19 03:25:00,M007,pressure,1.81
2025-08-19 03:25:00,M007,temperature,35.85
2025-08-19 03:25:00,M007,vibration,1.56
2025-08-19 03:25:00,M008,pressure,2.44
2025-08-19 03:25:00,M008,temperature,30.48
2025-08-19 03:25:00,M008,vibration,0.86
2025-08-19 03:25:00,M009,pressure,0.69
2025-08-19 03:25:00,M009,temperature,9.77
2025-08-19 03:25:00,M009,vibration,0.27
2025-08-19 03:25:00,M010,pressure,7.54
2025-08-19 03:25:00,M010,temperature,26.82
2025-08-19 03:25:00,M010,vibration,2.32
2025-08-19 03:30:00,M001,pressure,1.02
2025-08-19 03:30:00,M001,temperature,22.59
2025-08-19 03:30:00,M001,vibration,0.32
2025-08-19 03:30:00,M002,pressure,1.03
2025-08-19 03:30:00,M002,temperature,23.94
2025-08-19 03:30:00,M002,vibration,0.25
2025-08-19 03:30:00,M003,pressure,1.23
2025-08-19 03:30:00,M003,temperature,24.09
2025-08-19 03:30:00,M003,vibration,0.74
2025-08-19 03:30:00,M004,pressure,1.02
2025-08-19 03:30:00,M004,temperature,30.0
2025-08-19 03:30:00,M004,vibration,0.73
2025-08-19 03:30:00,M005,pressure,1.01
2025-08-19 03:30:00,M005,temperature,41.57
2025-08-19 03:30:00,M005,vibration,0.2
2025-08-19 03:30:00,M006,pressure,2.22
2025-08-19 03:30:00,M006,temperature,35.97
2025-08-19 03:30:00,M006,vibration,1.12
2025-08-19 03:30:00,M007,pressure,2.02
2025-08-19 03:30:00,M007,temperature,34.38
2025-08-19 03:30:00,M007,vibration,0.99
2025-08-19 03:30:00,M008,pressure,2.21
2025-08-19 03:30:00,M008,temperature,28.99
2025-08-19 03:30:00,M008,vibration,1.11
2025-08-19 03:30:00,M009,pressure,0.71
2025-08-19 03:30:00,M009,temperature,10.08
2025-08-19 03:30:00,M009,vibration,0.24
2025-08-19 03:30:00,M010,pressure,7.23
2025-08-19 03:30:00,M010,temperature,26.91
2025-08-19 03:30:00,M010,vibration,2.18
2025-08-19 03:35:00,M001,pressure,0.94
2025-08-19 03:35:00,M001,temperature,20.68
2025-08-19 03:35:00,M001,vibration,0.53
2025-08-19 03:35:00,M002,pressure,1.0
2025-08-19 03:35:00,M002,temperature,23.04
2025-08-19 03:35:00,M002,vibration,0.36
2025-08-19 03:35:00,M003,pressure,1.09
2025-08-19 03:35:00,M003,temperature,23.28
2025-08-19 03:35:00,M003,vibration,0.43
2025-08-19 03:35:00,M004,pressure,0.94
2025-08-19 03:35:00,M004,temperature,15.0
2025-08-19 03:35:00,M004,vibration,0.84
2025-08-19 03:35:00,M005,pressure,1.03
2025-08-19 03:35:00,M005,temperature,11.36
2025-08-19 03:35:00,M005,vibration,0.17
2025-08-19 03:35:00,M006,pressure,1.61
2025-08-19 03:35:00,M006,temperature,29.06
2025-08-19 03:35:00,M006,vibration,1.1
2025-08-19 03:35:00,M007,pressure,2.22
2025-08-19 03:35:00,M007,temperature,34.34
2025-08-19 03:35:00,M007,vibration,1.47
2025-08-19 03:35:00,M008,pressure,2.35
2025-08-19 03:35:00,M008,temperature,28.99
2025-08-19 03:35:00,M008,vibration,0.71
2025-08-19 03:35:00,M009,pressure,0.81
2025-08-19 03:35:00,M009,temperature,10.42
2025-08-19 03:35:00,M009,vibration,0.33
2025-08-19 03:35:00,M010,pressure,7.22
2025-08-19 03:35:00,M010,temperature,24.91
2025-08-19 03:35:00,M010,vibration,2.14
2025-08-19 03:40:00,M001,pressure,0.95
2025-08-19 03:40:00,M001,temperature,20.25
2025-08-19 03:40:00,M001,vibration,0.53
2025-08-19 03:40:00,M002,pressure,1.05
2025-08-19 03:40:00,M002,temperature,23.69
2025-08-19 03:40:00,M002,vibration,0.39
2025-08-19 03:40:00,M003,pressure,1.0
2025-08-19 03:40:00,M003,temperature,21.28
2025-08-19 03:40:00,M003,vibration,0.61
2025-08-19 03:40:00,M004,pressure,0.91
2025-08-19 03:40:00,M004,temperature,2.86
2025-08-19 03:40:00,M004,vibration,0.69
2025-08-19 03:40:00,M005,pressure,1.01
2025-08-19 03:40:00,M005,temperature,42.92
2025-08-19 03:40:00,M005,vibration,0.24
2025-08-19 03:40:00,M006,pressure,2.28
2025-08-19 03:40:00,M006,temperature,33.19
2025-08-19 03:40:00,M006,vibration,1.02
2025-08-19 03:40:00,M007,pressure,1.71
2025-08-19 03:40:00,M007,temperature,31.62
2025-08-19 03:40:00,M007,vibration,1.14
2025-08-19 03:40:00,M008,pressure,2.59
2025-08-19 03:40:00,M008,temperature,27.41
2025-08-19 03:40:00,M008,vibration,0.95
2025-08-19 03:40:00,M009,pressure,0.72
2025-08-19 03:40:00,M009,temperature,8.01
2025-08-19 03:40:00,M009,vibration,0.28
2025-08-19 03:40:00,M010,pressure,6.67
2025-08-19 03:40:00,M010,temperature,23.06
2025-08-19 03:40:00,M010,vibration,1.74
2025-08-19 03:45:00,M001,pressure,1.01
2025-08-19 03:45:00,M001,temperature,23.17
2025-08-19 03:45:00,M001,vibration,0.53
2025-08-19 03:45:00,M002,pressure,1.04
2025-08-19 03:45:00,M002,temperature,22.0
2025-08-19 03:45:00,M002,vibration,0.46
2025-08-19 03:45:00,M003,pressure,0.93
2025-08-19 03:45:00,M003,temperature,17.5
2025-08-19 03:45:00,M003,vibration,0.67
2025-08-19 03:45:00,M004,pressure,0.93
2025-08-19 03:45:00,M004,temperature,3.79
2025-08-19 03:45:00,M004,vibration,0.56
2025-08-19 03:45:00,M005,pressure,1.0
2025-08-19 03:45:00,M005,temperature,11.01
2025-08-19 03:45:00,M005,vibration,0.22
2025-08-19 03:45:00,M006,pressure,2.17
2025-08-19 03:45:00,M006,temperature,32.43
2025-08-19 03:45:00,M006,vibration,1.05
2025-08-19 03:45:00,M007,pressure,2.14
2025-08-19 03:45:00,M007,temperature,32.17
2025-08-19 03:45:00,M007,vibration,1.48
2025-08-19 03:45:00,M008,pressure,2.28
2025-08-19 03:45:00,M008,temperature,30.34
2025-08-19 03:45:00,M008,vibration,0.81
2025-08-19 03:45:00,M009,pressure,0.75
2025-08-19 03:45:00,M009,temperature,11.37
2025-08-19 03:45:00,M009,vibration,0.23
2025-08-19 03:45:00,M010,pressure,6.76
2025-08-19 03:45:00,M010,temperature,28.65
2025-08-19 03:45:00,M010,vibration,2.6
2025-08-19 03:50:00,M001,pressure,1.04
2025-08-19 03:50:00,M001,temperature,23.3
2025-08-19 03:50:00,M001,vibration,0.61
2025-08-19 03:50:00,M002,pressure,1.03
2025-08-19 03:50:00,M002,temperature,24.09
2025-08-19 03:50:00,M002,vibration,0.47
2025-08-19 03:50:00,M003,pressure,0.97
2025-08-19 03:50:00,M003,temperature,23.11
2025-08-19 03:50:00,M003,vibration,0.37
2025-08-19 03:50:00,M004,pressure,1.08
2025-08-19 03:50:00,M004,temperature,3.18
2025-08-19 03:50:00,M004,vibration,0.73
2025-08-19 03:50:00,M005,pressure,0.99
2025-08-19 03:50:00,M005,temperature,12.08
2025-08-19 03:50:00,M005,vibration,0.09
2025-08-19 03:50:00,M006,pressure,1.95
2025-08-19 03:50:00,M006,temperature,33.35
2025-08-19 03:50:00,M006,vibration,1.17
2025-08-19 03:50:00,M007,pressure,2.33
2025-08-19 03:50:00,M007,temperature,37.06
2025-08-19 03:50:00,M007,vibration,1.28
2025-08-19 03:50:00,M008,pressure,2.46
2025-08-19 03:50:00,M008,temperature,28.03
2025-08-19 03:50:00,M008,vibration,0.92
2025-08-19 03:50:00,M009,pressure,0.76
2025-08-19 03:50:00,M009,temperature,8.62
2025-08-19 03:50:00,M009,vibration,0.33
2025-08-19 03:50:00,M010,pressure,7.15
2025-08-19 03:50:00,M010,temperature,28.02
2025-08-19 03:50:00,M010,vibration,2.14
2025-08-19 03:55:00,M001,pressure,1.04
2025-08-19 03:55:00,M001,temperature,19.43
2025-08-19 03:55:00,M001,vibration,0.37
2025-08-19 03:55:00,M002,pressure,0.96
2025-08-19 03:55:00,M002,temperature,22.54
2025-08-19 03:55:00,M002,vibration,0.39
2025-08-19 03:55:00,M003,pressure,0.83
2025-08-19 03:55:00,M003,temperature,21.94
2025-08-19 03:55:00,M003,vibration,0.66
2025-08-19 03:55:00,M004,pressure,1.01
2025-08-19 03:55:00,M004,temperature,0.96
2025-08-19 03:55:00,M004,vibration,0.63
2025-08-19 03:55:00,M005,pressure,1.03
2025-08-19 03:55:00,M005,temperature,39.74
2025-08-19 03:55:00,M005,vibration,0.12
2025-08-19 03:55:00,M006,pressure,1.95
2025-08-19 03:55:00,M006,temperature,34.83
2025-08-19 03:55:00,M006,vibration,1.36
2025-08-19 03:55:00,M007,pressure,1.94
2025-08-19 03:55:00,M007,temperature,35.72
2025-08-19 03:55:00,M007,vibration,5.82
2025-08-19 03:55:00,M008,pressure,2.66
2025-08-19 03:55:00,M008,temperature,26.08
2025-08-19 03:55:00,M008,vibration,0.99
2025-08-19 03:55:00,M009,pressure,0.72
2025-08-19 03:55:00,M009,temperature,11.53
2025-08-19 03:55:00,M009,vibration,0.26
2025-08-19 03:55:00,M010,pressure,7.12
2025-08-19 03:55:00,M010,temperature,24.8
2025-08-19 03:55:00,M010,vibration,1.65
2025-08-19 04:00:00,M001,pressure,0.91
2025-08-19 04:00:00,M001,temperature,23.66
2025-08-19 04:00:00,M001,vibration,0.48
2025-08-19 04:00:00,M002,pressure,1.02
2025-08-19 04:00:00,M002,temperature,26.09
2025-08-19 04:00:00,M002,vibration,0.36
2025-08-19 04:00:00,M003,pressure,0.86
2025-08-19 04:00:00,M003,temperature,20.08
2025-08-19 04:00:00,M003,vibration,0.7
2025-08-19 04:00:00,M004,pressure,0.96
2025-08-19 04:00:00,M004,temperature,2.44
2025-08-19 04:00:00,M004,vibration,0.45
2025-08-19 04:00:00,M005,pressure,0.98
2025-08-19 04:00:00,M005,temperature,39.74
2025-08-19 04:00:00,M005,vibration,0.17
2025-08-19 04:00:00,M006,pressure,2.11
2025-08-19 04:00:00,M006,temperature,40.33
2025-08-19 04:00:00,M006,vibration,1.33
2025-08-19 04:00:00,M007,pressure,1.9
2025-08-19 04:00:00,M007,temperature,33.67
2025-08-19 04:00:00,M007,vibration,1.6
2025-08-19 04:00:00,M008,pressure,2.15
2025-08-19 04:00:00,M008,temperature,28.93
2025-08-19 04:00:00,M008,vibration,0.77
2025-08-19 04:00:00,M009,pressure,0.7
2025-08-19 04:00:00,M009,temperature,8.57
2025-08-19 04:00:00,M009,vibration,0.34
2025-08-19 04:00:00,M010,pressure,6.97
2025-08-19 04:00:00,M010,temperature,27.23
2025-08-19 04:00:00,M010,vibration,2.44
2025-08-19 04:05:00,M001,pressure,1.12
2025-08-19 04:05:00,M001,temperature,20.69
2025-08-19 04:05:00,M001,vibration,1.38
2025-08-19 04:05:00,M002,pressure,0.99
2025-08-19 04:05:00,M002,temperature,24.12
2025-08-19 04:05:00,M002,vibration,0.36
2025-08-19 04:05:00,M003,pressure,1.04
2025-08-19 04:05:00,M003,temperature,23.61
2025-08-19 04:05:00,M003,vibration,0.5
2025-08-19 04:05:00,M004,pressure,1.25
2025-08-19 04:05:00,M004,temperature,3.42
2025-08-19 04:05:00,M004,vibration,0.54
2025-08-19 04:05:00,M005,pressure,0.97
2025-08-19 04:05:00,M005,temperature,22.47
2025-08-19 04:05:00,M005,vibration,0.16
2025-08-19 04:05:00,M006,pressure,2.08
2025-08-19 04:05:00,M006,temperature,34.58
2025-08-19 04:05:00,M006,vibration,0.57
2025-08-19 04:05:00,M007,pressure,1.81
2025-08-19 04:05:00,M007,temperature,35.55
2025-08-19 04:05:00,M007,vibration,1.33
2025-08-19 04:05:00,M008,pressure,2.36
2025-08-19 04:05:00,M008,temperature,26.25
2025-08-19 04:05:00,M008,vibration,0.85
2025-08-19 04:05:00,M009,pressure,0.71
2025-08-19 04:05:00,M009,temperature,8.25
2025-08-19 04:05:00,M009,vibration,0.22
2025-08-19 04:05:00,M010,pressure,7.34
2025-08-19 04:05:00,M010,temperature,22.92
2025-08-19 04:05:00,M010,vibration,1.57
2025-08-19 04:10:00,M001,pressure,1.05
2025-08-19 04:10:00,M001,temperature,21.29
2025-08-19 04:10:00,M001,vibration,0.1
2025-08-19 04:10:00,M002,pressure,1.01
2025-08-19 04:10:00,M002,temperature,22.9
2025-08-19 04:10:00,M002,vibration,0.44
2025-08-19 04:10:00,M003,pressure,0.98
2025-08-19 04:10:00,M003,temperature,19.58
2025-08-19 04:10:00,M003,vibration,0.37
2025-08-19 04:10:00,M004,pressure,1.0
2025-08-19 04:10:00,M004,temperature,21.52
2025-08-19 04:10:00,M004,vibration,0.49
2025-08-19 04:10:00,M005,pressure,0.98
2025-08-19 04:10:00,M005,temperature,21.7
2025-08-19 04:10:00,M005,vibration,0.18
2025-08-19 04:10:00,M006,pressure,1.82
2025-08-19 04:10:00,M006,temperature,38.52
2025-08-19 04:10:00,M006,vibration,1.09
2025-08-19 04:10:00,M007,pressure,2.2
2025-08-19 04:10:00,M007,temperature,36.68
2025-08-19 04:10:00,M007,vibration,0.88
2025-08-19 04:10:00,M008,pressure,2.55
2025-08-19 04:10:00,M008,temperature,28.13
2025-08-19 04:10:00,M008,vibration,0.88
2025-08-19 04:10:00,M009,pressure,0.79
2025-08-19 04:10:00,M009,temperature,5.87
2025-08-19 04:10:00,M009,vibration,0.4
2025-08-19 04:10:00,M010,pressure,6.66
2025-08-19 04:10:00,M010,temperature,27.79
2025-08-19 04:10:00,M010,vibration,1.83
2025-08-19 04:15:00,M001,pressure,1.06
2025-08-19 04:15:00,M001,temperature,23.56
2025-08-19 04:15:00,M001,vibration,0.85
2025-08-19 04:15:00,M002,pressure,0.98
2025-08-19 04:15:00,M002,temperature,24.48
2025-08-19 04:15:00,M002,vibration,0.33
2025-08-19 04:15:00,M003,pressure,1.05
2025-08-19 04:15:00,M003,temperature,22.31
2025-08-19 04:15:00,M003,vibration,0.8
2025-08-19 04:15:00,M004,pressure,0.86
2025-08-19 04:15:00,M004,temperature,25.3
2025-08-19 04:15:00,M004,vibration,0.63
2025-08-19 04:15:00,M005,pressure,1.01
2025-08-19 04:15:00,M005,temperature,22.49
2025-08-19 04:15:00,M005,vibration,0.15
2025-08-19 04:15:00,M006,pressure,1.79
2025-08-19 04:15:00,M006,temperature,44.71
2025-08-19 04:15:00,M006,vibration,0.98
2025-08-19 04:15:00,M007,pressure,2.35
2025-08-19 04:15:00,M007,temperature,35.78
2025-08-19 04:15:00,M007,vibration,1.04
2025-08-19 04:15:00,M008,pressure,2.68
2025-08-19 04:15:00,M008,temperature,27.92
2025-08-19 04:15:00,M008,vibration,0.9
2025-08-19 04:15:00,M009,pressure,0.8
2025-08-19 04:15:00,M009,temperature,9.44
2025-08-19 04:15:00,M009,vibration,0.32
2025-08-19 04:15:00,M010,pressure,7.43
2025-08-19 04:15:00,M010,temperature,30.08
2025-08-19 04:15:00,M010,vibration,2.1
2025-08-19 04:20:00,M001,pressure,1.01
2025-08-19 04:20:00,M001,temperature,21.84
2025-08-19 04:20:00,M001,vibration,0.09
2025-08-19 04:20:00,M002,pressure,1.0
2025-08-19 04:20:00,M002,temperature,24.07
2025-08-19 04:20:00,M002,vibration,0.45
2025-08-19 04:20:00,M003,pressure,0.85
2025-08-19 04:20:00,M003,temperature,26.29
2025-08-19 04:20:00,M003,vibration,0.6
2025-08-19 04:20:00,M004,pressure,0.97
2025-08-19 04:20:00,M004,temperature,20.78
2025-08-19 04:20:00,M004,vibration,0.65
2025-08-19 04:20:00,M005,pressure,1.0
2025-08-19 04:20:00,M005,temperature,22.45
2025-08-19 04:20:00,M005,vibration,0.1
2025-08-19 04:20:00,M006,pressure,2.15
2025-08-19 04:20:00,M006,temperature,31.78
2025-08-19 04:20:00,M006,vibration,0.56
2025-08-19 04:20:00,M007,pressure,2.09
2025-08-19 04:20:00,M007,temperature,38.96
2025-08-19 04:20:00,M007,vibration,1.58
2025-08-19 04:20:00,M008,pressure,2.16
2025-08-19 04:20:00,M008,temperature,28.07
2025-08-19 04:20:00,M008,vibration,0.99
2025-08-19 04:20:00,M009,pressure,0.83
2025-08-19 04:20:00,M009,temperature,12.12
2025-08-19 04:20:00,M009,vibration,0.26
2025-08-19 04:20:00,M010,pressure,6.82
2025-08-19 04:20:00,M010,temperature,27.72
2025-08-19 04:20:00,M010,vibration,1.73
2025-08-19 04:25:00,M001,pressure,0.92
2025-08-19 04:25:00,M001,temperature,22.61
2025-08-19 04:25:00,M001,vibration,0.09
2025-08-19 04:25:00,M002,pressure,0.95
2025-08-19 04:25:00,M002,temperature,22.53
2025-08-19 04:25:00,M002,vibration,0.36
2025-08-19 04:25:00,M003,pressure,0.98
2025-08-19 04:25:00,M003,temperature,25.4
2025-08-19 04:25:00,M003,vibration,0.4
2025-08-19 04:25:00,M004,pressure,1.17
2025-08-19 04:25:00,M004,temperature,24.6
2025-08-19 04:25:00,M004,vibration,0.51
2025-08-19 04:25:00,M005,pressure,1.01
2025-08-19 04:25:00,M005,temperature,21.68
2025-08-19 04:25:00,M005,vibration,0.24
2025-08-19 04:25:00,M006,pressure,1.78
2025-08-19 04:25:00,M006,temperature,33.27
2025-08-19 04:25:00,M006,vibration,1.41
2025-08-19 04:25:00,M007,pressure,2.0
2025-08-19 04:25:00,M007,temperature,37.66
2025-08-19 04:25:00,M007,vibration,1.11
2025-08-19 04:25:00,M008,pressure,2.59
2025-08-19 04:25:00,M008,temperature,30.65
2025-08-19 04:25:00,M008,vibration,0.75
2025-08-19 04:25:00,M009,pressure,0.64
2025-08-19 04:25:00,M009,temperature,10.08
2025-08-19 04:25:00,M009,vibration,0.35
2025-08-19 04:25:00,M010,pressure,6.85
2025-08-19 04:25:00,M010,temperature,26.84
2025-08-19 04:25:00,M010,vibration,1.99
2025-08-19 04:30:00,M001,pressure,1.06
2025-08-19 04:30:00,M001,temperature,21.55
2025-08-19 04:30:00,M001,vibration,0.09
2025-08-19 04:30:00,M002,pressure,1.03
2025-08-19 04:30:00,M002,temperature,23.79
2025-08-19 04:30:00,M002,vibration,0.38
2025-08-19 04:30:00,M003,pressure,0.99
2025-08-19 04:30:00,M003,temperature,21.43
2025-08-19 04:30:00,M003,vibration,0.58
2025-08-19 04:30:00,M004,pressure,0.96
2025-08-19 04:30:00,M004,temperature,23.76
2025-08-19 04:30:00,M004,vibration,0.55
2025-08-19 04:30:00,M005,pressure,1.02
2025-08-19 04:30:00,M005,temperature,23.31
2025-08-19 04:30:00,M005,vibration,0.14
2025-08-19 04:30:00,M006,pressure,2.02
2025-08-19 04:30:00,M006,temperature,36.9
2025-08-19 04:30:00,M006,vibration,1.35
2025-08-19 04:30:00,M007,pressure,2.2
2025-08-19 04:30:00,M007,temperature,35.46
2025-08-19 04:30:00,M007,vibration,1.34
2025-08-19 04:30:00,M008,pressure,2.67
2025-08-19 04:30:00,M008,temperature,28.37
2025-08-19 04:30:00,M008,vibration,0.95
2025-08-19 04:30:00,M009,pressure,0.78
2025-08-19 04:30:00,M009,temperature,10.2
2025-08-19 04:30:00,M009,vibration,0.29
2025-08-19 04:30:00,M010,pressure,6.8
2025-08-19 04:30:00,M010,temperature,27.52
2025-08-19 04:30:00,M010,vibration,1.75
2025-08-19 04:35:00,M001,pressure,0.91
2025-08-19 04:35:00,M001,temperature,20.34
2025-08-19 04:35:00,M001,vibration,0.08
2025-08-19 04:35:00,M002,pressure,1.0
2025-08-19 04:35:00,M002,temperature,23.77
2025-08-19 04:35:00,M002,vibration,0.33
2025-08-19 04:35:00,M003,pressure,1.16
2025-08-19 04:35:00,M003,temperature,16.61
2025-08-19 04:35:00,M003,vibration,0.74
2025-08-19 04:35:00,M004,pressure,1.19
2025-08-19 04:35:00,M004,temperature,23.61
2025-08-19 04:35:00,M004,vibration,0.47
2025-08-19 04:35:00,M005,pressure,0.98
2025-08-19 04:35:00,M005,temperature,23.26
2025-08-19 04:35:00,M005,vibration,0.18
2025-08-19 04:35:00,M006,pressure,2.0
2025-08-19 04:35:00,M006,temperature,30.75
2025-08-19 04:35:00,M006,vibration,1.35
2025-08-19 04:35:00,M007,pressure,2.12
2025-08-19 04:35:00,M007,temperature,34.48
2025-08-19 04:35:00,M007,vibration,1.27
2025-08-19 04:35:00,M008,pressure,2.41
2025-08-19 04:35:00,M008,temperature,27.37
2025-08-19 04:35:00,M008,vibration,1.06
2025-08-19 04:35:00,M009,pressure,0.83
2025-08-19 04:35:00,M009,temperature,8.91
2025-08-19 04:35:00,M009,vibration,0.38
2025-08-19 04:35:00,M010,pressure,7.38
2025-08-19 04:35:00,M010,temperature,23.33
2025-08-19 04:35:00,M010,vibration,2.69
2025-08-19 04:40:00,M001,pressure,1.04
2025-08-19 04:40:00,M001,temperature,21.79
2025-08-19 04:40:00,M001,vibration,0.08
2025-08-19 04:40:00,M002,pressure,1.01
2025-08-19 04:40:00,M002,temperature,23.63
2025-08-19 04:40:00,M002,vibration,0.24
2025-08-19 04:40:00,M003,pressure,1.05
2025-08-19 04:40:00,M003,temperature,22.85
2025-08-19 04:40:00,M003,vibration,0.67
2025-08-19 04:40:00,M004,pressure,0.92
2025-08-19 04:40:00,M004,temperature,25.16
2025-08-19 04:40:00,M004,vibration,0.53
2025-08-19 04:40:00,M005,pressure,1.0
2025-08-19 04:40:00,M005,temperature,13.21
2025-08-19 04:40:00,M005,vibration,0.18
2025-08-19 04:40:00,M006,pressure,1.86
2025-08-19 04:40:00,M006,temperature,34.78
2025-08-19 04:40:00,M006,vibration,1.66
2025-08-19 04:40:00,M007,pressure,1.81
2025-08-19 04:40:00,M007,temperature,33.24
2025-08-19 04:40:00,M007,vibration,1.14
2025-08-19 04:40:00,M008,pressure,2.39
2025-08-19 04:40:00,M008,temperature,24.16
2025-08-19 04:40:00,M008,vibration,0.71
2025-08-19 04:40:00,M009,pressure,0.69
2025-08-19 04:40:00,M009,temperature,11.03
2025-08-19 04:40:00,M009,vibration,0.36
2025-08-19 04:40:00,M010,pressure,7.26
2025-08-19 04:40:00,M010,temperature,31.0
2025-08-19 04:40:00,M010,vibration,1.93
2025-08-19 04:45:00,M001,pressure,0.9
2025-08-19 04:45:00,M001,temperature,21.66
2025-08-19 04:45:00,M001,vibration,1.01
2025-08-19 04:45:00,M002,pressure,1.02
2025-08-19 04:45:00,M002,temperature,22.85
2025-08-19 04:45:00,M002,vibration,0.56
2025-08-19 04:45:00,M003,pressure,0.8
2025-08-19 04:45:00,M003,temperature,23.75
2025-08-19 04:45:00,M003,vibration,0.55
2025-08-19 04:45:00,M004,pressure,1.01
